b2b,is_home,pp_boost,ai_factor,player_id,prob_goal,prob_shot,opp_sv_pct,prob_point,pp_reliance,prob_assist,toi_minutes,games_played,goals_per_game,shots_per_game,algo_score_goal,algo_score_shot,fatigue_penalty,points_per_game,assists_per_game,sh_pct_regression,label_goal,label_assist,label_point,label_shot,game_id,date,l5_hot,l5_cold,l5_goal,l5_shot,l5_point,l5_assist,l5_l5_pts,l5_l5_goals,l5_l5_shots,l5_toi_drop_factor,l5_sh_pct_regression,l5_days_since_last_game,h2h_goal,h2h_shot,h2h_games,h2h_point,pp_share,opp_pk_l10_est,opp_tsh_per_game,opp_penalty_volume,l5_max_gap_surge,l5_toi_drop_penalty,l5_m5_m10_regression
False,1,0.984,1.3,8477501,6.0,44.9,0.907,7.9,0.0,6.2,0.0,57,0.246,2.3,6,44,1.0,0.667,0.421,1.0,0,0,0,1,2025021080,2026-03-19T01:30:00+00:00,False,True,0.814,0.972,0.7,0.7,1.0,1.0,11.0,,1.0,2.0,1.4,1.105,2.0,0.8,0.034,0.9118,3.04,1.015,1.0,1.0,1.0
False,1,0.984,1.3,8475172,3.5,41.5,0.907,12.9,0.0,6.7,0.0,66,0.197,2.8,3,41,1.0,0.652,0.455,1.0,0,1,1,1,2025021080,2026-03-19T01:30:00+00:00,False,True,1.015,0.913,0.7,0.7,2.0,1.0,13.0,,1.0,2.0,0.8,0.878,2.0,1.4,0.059,0.9118,3.04,1.015,1.0,1.0,1.0
False,0,1.018,1.3,8473994,7.8,28.0,0.887,13.5,0.0,5.0,0.0,45,0.311,1.4,7,28,1.0,0.667,0.356,0.95,0,0,0,0,2025021080,2026-03-19T01:30:00+00:00,True,False,1.5,1.306,1.2,0.7,4.0,3.0,9.0,,0.952,2.0,1.0,1.0,0.0,1.0,0.05,0.7008,2.85,0.949,1.0,1.0,1.0
False,0,1.018,1.3,8481581,1.9,24.9,0.887,8.9,0.0,7.5,0.0,55,0.109,1.7,1,24,1.0,0.527,0.418,1.0,0,1,1,0,2025021080,2026-03-19T01:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.02,0.7008,2.85,0.949,,,
False,0,1.018,1.3,8482145,3.5,27.4,0.887,8.6,0.0,5.4,0.0,67,0.194,1.8,3,27,1.0,0.463,0.269,1.0,0,0,0,0,2025021080,2026-03-19T01:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.017,0.7008,2.85,0.949,,,
False,1,0.984,1.3,8470613,3.1,34.9,0.907,8.5,0.0,5.6,0.0,66,0.152,2.1,3,34,1.0,0.439,0.288,1.0,0,0,0,0,2025021080,2026-03-19T01:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.9118,3.04,1.015,,,
False,1,0.984,1.3,8484258,1.2,30.8,0.907,8.5,0.0,7.5,0.0,66,0.045,1.9,1,30,1.0,0.439,0.394,1.0,0,0,0,0,2025021080,2026-03-19T01:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.9118,3.04,1.015,,,
False,1,0.984,1.3,8476312,1.6,21.2,0.907,8.2,0.0,6.7,0.0,66,0.076,1.5,1,21,1.0,0.424,0.348,1.0,0,0,0,0,2025021080,2026-03-19T01:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.9118,3.04,1.015,,,
False,0,1.019,1.3,8478047,3.9,27.0,0.887,9.2,0.0,5.7,0.0,66,0.212,1.8,3,26,1.0,0.5,0.288,1.0,0,0,0,0,2025021080,2026-03-19T01:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.102,0.7008,2.85,0.949,,,
False,1,0.984,1.3,8478038,1.2,26.8,0.907,6.3,0.0,5.5,0.0,53,0.038,1.7,1,26,1.0,0.321,0.283,1.0,0,0,0,1,2025021080,2026-03-19T01:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.9118,3.04,1.015,,,
False,0,0.993,1.1,8477989,3.3,15.5,0.893,10.0,0.0,9.7,0.0,65,0.2,1.9,3,15,1.0,0.6,0.4,1.04,0,0,0,1,2025021082,2026-03-19T02:00:00+00:00,False,True,0.7,0.752,0.7,1.0,2.0,0.0,7.0,,1.038,4.0,1.0,1.0,0.0,1.0,0.07,0.8164,3.27,1.09,1.0,1.0,1.08
False,1,0.987,1.3,8476885,3.4,34.7,0.907,10.3,0.0,7.2,0.0,66,0.152,2.1,3,34,1.0,0.485,0.333,1.0,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8983,3.05,1.015,,,
False,0,0.993,1.1,8476461,2.3,17.9,0.893,9.5,0.0,7.7,0.0,65,0.108,1.5,2,17,1.0,0.446,0.338,1.0,0,0,0,1,2025021082,2026-03-19T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8164,3.27,1.09,,,
False,1,0.97,1.3,8483445,9.6,47.4,0.907,14.4,0.0,6.6,0.0,66,0.515,3.7,9,47,1.0,0.894,0.379,0.97,1,1,1,1,2025021082,2026-03-19T02:00:00+00:00,False,True,0.776,0.7,0.7,0.7,2.0,2.0,10.0,,0.969,3.0,1.0,1.0,0.0,1.0,0.232,0.8983,3.05,1.015,1.0,1.0,1.08
False,0,0.993,1.1,8478439,8.8,38.6,0.893,14.4,0.0,9.3,0.0,62,0.387,2.2,8,38,1.0,0.935,0.548,1.0,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,False,True,1.033,1.078,0.7,0.7,3.0,2.0,12.0,,1.0,4.0,1.0,1.0,0.0,1.0,0.037,0.8164,3.27,1.09,1.0,1.0,1.08
False,1,0.987,1.3,8484762,6.0,64.4,0.907,14.3,0.0,8.1,0.0,67,0.299,2.4,6,64,1.0,0.761,0.463,1.11,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,False,True,0.7,1.489,0.7,0.7,0.0,0.0,18.0,,1.111,3.0,1.0,1.0,0.0,1.0,0.029,0.8983,3.05,1.015,1.0,1.0,1.08
False,1,0.987,1.3,8474590,2.5,32.2,0.907,7.1,0.0,5.3,0.0,56,0.179,2.1,2,32,1.0,0.821,0.643,1.0,0,0,0,1,2025021082,2026-03-19T02:00:00+00:00,False,True,1.12,0.966,0.73,0.7,3.0,1.0,10.0,,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.8983,3.05,1.015,1.0,0.5,1.08
False,0,0.981,1.1,8481533,5.0,34.1,0.893,16.4,0.0,12.9,0.0,66,0.333,2.1,5,34,1.0,0.818,0.485,1.04,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,False,False,0.7,1.03,0.978,1.237,4.0,1.0,11.0,,1.036,4.0,1.0,1.0,0.0,1.0,0.276,0.8164,3.27,1.09,1.0,1.0,1.0
False,1,0.972,1.3,8475184,6.6,18.0,0.907,15.1,0.0,12.3,0.0,61,0.344,1.8,6,17,1.0,0.689,0.344,1.07,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,False,False,0.7,0.762,0.871,1.5,3.0,0.0,7.0,,1.066,3.0,1.0,1.0,0.0,1.0,0.22,0.8983,3.05,1.015,1.0,1.0,1.08
False,1,0.987,1.3,8481605,2.1,16.2,0.907,9.0,0.0,7.0,0.0,67,0.119,1.9,2,16,1.0,0.701,0.582,0.97,0,0,0,1,2025021082,2026-03-19T02:00:00+00:00,False,False,1.5,0.7,1.14,1.031,4.0,1.0,5.0,,0.966,3.0,1.0,1.0,0.0,1.0,0.057,0.8983,3.05,1.015,1.0,0.5,1.08
False,1,0.987,1.3,8473986,3.7,29.0,0.907,8.1,0.0,4.6,0.0,67,0.149,1.8,3,29,1.0,0.343,0.194,1.0,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.086,0.8983,3.05,1.015,,,
False,1,0.987,1.3,8482803,2.4,24.3,0.907,6.4,0.0,4.0,0.0,66,0.106,1.7,2,24,1.0,0.288,0.182,1.0,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.029,0.8983,3.05,1.015,,,
False,1,0.987,1.3,8479705,1.7,16.4,0.907,4.9,0.0,3.2,0.0,30,0.067,1.3,1,16,1.0,0.2,0.133,1.0,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8983,3.05,1.015,,,
False,0,0.993,1.1,8480015,10.1,60.6,0.893,16.1,0.0,4.7,0.0,66,0.333,2.6,10,60,1.0,0.606,0.273,1.0,1,0,1,1,2025021082,2026-03-19T02:00:00+00:00,True,False,1.5,1.366,1.32,0.733,4.0,3.0,18.0,,1.0,4.0,1.0,1.0,0.0,1.0,0.069,0.8164,3.27,1.09,1.0,1.0,1.0
False,1,0.982,1.3,8484153,10.0,55.1,0.907,16.5,0.0,10.0,0.0,55,0.418,2.6,10,55,1.0,1.0,0.582,1.0,1,0,1,1,2025021082,2026-03-19T02:00:00+00:00,False,True,0.957,1.162,0.7,0.7,3.0,2.0,15.0,,1.0,3.0,1.0,1.0,0.0,1.0,0.139,0.8983,3.05,1.015,1.0,1.0,1.08
False,1,0.987,1.3,8478366,2.3,24.9,0.907,4.5,0.0,2.3,0.0,43,0.093,1.7,2,24,1.0,0.186,0.093,1.0,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8983,3.05,1.015,,,
False,0,0.993,1.1,8477499,1.2,19.1,0.893,4.2,0.0,3.7,0.0,29,0.034,1.6,1,19,1.0,0.207,0.172,1.0,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8164,3.27,1.09,,,
False,0,0.993,1.1,8476822,1.3,29.4,0.893,3.2,0.0,2.1,0.0,56,0.0,2.0,1,29,1.0,0.089,0.089,1.0,1,0,1,1,2025021082,2026-03-19T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8164,3.27,1.09,,,
False,1,0.977,1.3,8475798,5.3,18.0,0.907,11.3,0.0,6.2,0.0,43,0.279,2.0,5,17,1.0,0.628,0.349,1.05,0,0,0,0,2025021082,2026-03-19T02:00:00+00:00,False,True,0.7,0.708,0.7,0.7,0.0,0.0,7.0,,1.049,3.0,1.0,1.0,0.0,1.0,0.178,0.8983,3.05,1.015,1.0,1.0,1.08
False,1,0.987,1.3,8478873,2.6,24.0,0.907,16.7,0.0,12.2,0.0,47,0.298,2.3,2,23,1.0,1.021,0.723,1.0,0,1,1,1,2025021082,2026-03-19T02:00:00+00:00,True,False,0.7,0.7,1.5,1.5,8.0,1.0,8.0,,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.8983,3.05,1.015,1.0,0.5,1.0
False,0,0.993,1.1,8480220,1.5,8.3,0.893,7.1,0.0,6.2,0.0,66,0.182,1.5,1,8,1.0,0.515,0.333,1.0,1,0,1,0,2025021082,2026-03-19T02:00:00+00:00,False,False,0.7,0.7,1.165,1.5,3.0,0.0,1.0,,1.0,4.0,1.0,1.0,0.0,1.0,0.069,0.8164,3.27,1.09,1.0,0.5,1.08
False,0,0.99,1.1,8484387,5.1,29.1,0.893,10.7,0.0,6.0,0.0,65,0.246,2.0,5,29,1.0,0.508,0.262,1.0,0,1,1,0,2025021082,2026-03-19T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.14,0.8164,3.27,1.09,,,
False,1,1.004,1.3,8478856,4.8,66.6,0.9,8.4,0.0,3.2,0.0,56,0.196,2.1,4,66,1.0,0.536,0.339,0.86,1,0,1,0,2025021086,2026-03-19T23:00:00+00:00,True,False,1.5,1.329,1.493,0.7,4.0,4.0,14.0,,0.865,2.0,1.4,1.186,2.0,0.933,0.07,0.7663,2.96,0.985,1.0,0.5,1.0
False,1,1.004,1.3,8477497,5.3,62.9,0.9,18.5,0.0,12.8,0.0,63,0.19,1.8,5,62,1.0,0.54,0.349,1.06,0,1,1,0,2025021086,2026-03-19T23:00:00+00:00,True,False,0.7,1.227,1.482,1.5,4.0,0.0,11.0,,1.058,2.0,1.4,1.394,2.0,0.926,0.031,0.7663,2.96,0.985,1.0,1.0,1.0
False,1,1.004,1.3,8483485,4.5,16.6,0.9,10.9,0.0,6.7,0.0,60,0.183,1.2,4,16,1.0,0.467,0.283,1.0,0,0,0,0,2025021086,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.033,0.7663,2.96,0.985,,,
False,1,1.004,1.3,8479671,6.4,24.1,0.9,10.8,0.0,4.9,0.0,54,0.241,1.4,6,24,1.0,0.426,0.185,1.0,0,0,0,0,2025021086,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.7663,2.96,0.985,,,
False,1,1.004,1.3,8482705,2.5,29.7,0.9,10.8,0.0,8.5,0.0,66,0.091,1.6,2,29,1.0,0.424,0.333,1.0,0,1,1,0,2025021086,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.7663,2.96,0.985,,,
False,0,0.999,1.3,8478882,5.2,24.0,0.927,10.5,0.0,5.7,0.0,68,0.206,1.5,5,24,1.0,0.456,0.25,1.0,0,0,0,0,2025021086,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.073,0.8569,2.75,0.915,,,
False,1,1.004,1.3,8476923,1.9,17.8,0.9,9.6,0.0,7.8,0.0,66,0.076,1.2,1,17,1.0,0.409,0.333,1.0,1,0,1,1,2025021086,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.03,0.7663,2.96,0.985,,,
False,1,1.004,1.3,8478500,3.0,36.8,0.9,9.2,0.0,6.4,0.0,67,0.119,1.9,2,36,1.0,0.388,0.269,1.0,0,1,1,0,2025021086,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.029,0.7663,2.96,0.985,,,
False,1,1.004,1.3,8482660,2.6,28.9,0.9,8.1,0.0,5.7,0.0,64,0.094,1.6,2,28,1.0,0.312,0.219,1.0,0,0,0,0,2025021086,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.031,0.7663,2.96,0.985,,,
False,1,1.008,1.3,8480893,21.0,75.8,0.9,22.5,0.0,10.0,0.0,61,0.41,3.0,20,75,1.0,0.934,0.525,1.0,0,1,1,1,2025021086,2026-03-19T23:00:00+00:00,False,True,1.464,1.078,0.7,0.7,3.0,3.0,16.0,,1.0,2.0,1.4,1.348,2.0,1.4,0.194,0.7663,2.96,0.985,1.0,1.0,1.08
False,1,1.004,1.3,8478460,6.5,52.7,0.9,19.6,0.0,18.2,0.0,60,0.333,3.5,6,52,1.0,1.15,0.817,1.06,0,1,1,1,2025021086,2026-03-19T23:00:00+00:00,False,True,0.7,0.743,0.7,0.98,4.0,0.0,13.0,,1.062,2.0,1.0,1.0,0.0,1.0,0.099,0.7663,2.96,0.985,1.0,1.0,1.08
False,1,1.004,1.3,8478975,5.0,32.7,0.9,10.1,0.0,6.5,0.0,54,0.296,1.7,4,32,1.0,0.63,0.333,1.04,0,0,0,0,2025021086,2026-03-19T23:00:00+00:00,False,True,0.7,1.161,0.7,0.7,2.0,1.0,10.0,,1.036,2.0,0.8,0.871,2.0,0.8,0.109,0.7663,2.96,0.985,1.0,1.0,1.08
False,0,0.998,1.3,8482109,8.3,49.2,0.927,17.2,0.0,9.6,0.0,68,0.279,2.0,8,49,1.0,0.662,0.382,0.92,1,1,1,0,2025021086,2026-03-19T23:00:00+00:00,True,False,1.5,1.5,1.5,1.046,6.0,4.0,17.0,,0.918,1.0,0.8,0.8,2.0,0.8,0.122,0.8569,2.75,0.915,1.0,1.0,1.0
False,0,0.998,1.3,8476468,4.2,23.1,0.927,12.5,0.0,13.9,0.0,54,0.259,2.1,4,23,1.0,0.722,0.463,1.05,0,0,0,0,2025021086,2026-03-19T23:00:00+00:00,False,False,0.7,0.838,0.831,1.296,3.0,0.0,9.0,,1.054,1.0,0.8,0.8,2.0,0.8,0.123,0.8569,2.75,0.915,1.0,1.0,1.0
False,0,0.998,1.3,8479323,3.6,28.8,0.927,16.7,0.0,16.5,0.0,41,0.122,1.7,3,28,1.0,0.854,0.732,0.97,0,1,1,0,2025021086,2026-03-19T23:00:00+00:00,False,False,1.5,0.7,1.171,1.093,5.0,1.0,5.0,,0.968,1.0,0.8,1.4,2.0,0.8,0.121,0.8569,2.75,0.915,1.0,1.0,1.0
False,1,1.004,1.3,8484166,8.6,37.8,0.9,32.5,0.0,18.5,0.0,67,0.284,2.6,8,37,1.0,0.731,0.448,1.0,1,0,1,1,2025021086,2026-03-19T23:00:00+00:00,True,False,0.705,0.919,1.367,1.5,5.0,1.0,12.0,,1.0,2.0,1.4,0.8,2.0,1.367,0.088,0.7663,2.96,0.985,1.0,1.0,1.08
False,1,1.006,1.3,8475745,4.6,38.2,0.9,32.0,0.0,20.8,0.0,67,0.254,1.8,4,38,1.0,0.821,0.567,1.0,0,0,0,0,2025021086,2026-03-19T23:00:00+00:00,True,False,0.788,0.775,1.462,1.5,6.0,1.0,7.0,,1.0,2.0,0.8,1.384,2.0,1.218,0.147,0.7663,2.96,0.985,1.0,1.0,1.08
False,0,0.999,1.3,8482157,6.4,34.3,0.927,11.7,0.0,5.9,0.0,68,0.235,1.8,6,34,1.0,0.471,0.235,1.0,0,0,0,1,2025021086,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.098,0.8569,2.75,0.915,,,
False,0,0.999,1.3,8476389,8.7,27.5,0.927,15.8,0.0,11.2,0.0,53,0.264,1.8,8,27,1.0,0.887,0.623,0.95,1,0,1,0,2025021086,2026-03-19T23:00:00+00:00,False,False,1.5,0.798,0.902,0.7,4.0,2.0,7.0,,0.953,1.0,0.8,1.14,2.0,0.8,0.063,0.8569,2.75,0.915,1.0,1.0,1.08
False,0,0.996,1.3,8476459,10.0,52.6,0.927,19.8,0.0,19.0,0.0,67,0.418,2.6,9,52,1.0,0.955,0.537,1.0,1,1,1,1,2025021086,2026-03-19T23:00:00+00:00,False,False,0.7,0.7,1.047,1.489,5.0,1.0,6.0,,1.0,1.0,1.196,1.4,2.0,0.8,0.322,0.8569,2.75,0.915,1.0,1.0,1.08
False,1,1.004,1.3,8476432,3.4,28.7,0.9,10.3,0.0,6.9,0.0,52,0.173,2.0,3,28,1.0,0.558,0.385,1.03,1,1,1,1,2025021086,2026-03-19T23:00:00+00:00,False,True,0.7,0.808,0.7,0.7,1.0,0.0,8.0,,1.035,2.0,1.0,1.0,0.0,1.0,0.038,0.7663,2.96,0.985,1.0,1.0,1.0
False,0,0.999,1.3,8484210,7.6,29.9,0.927,24.8,0.0,12.1,0.0,35,0.2,1.4,7,29,1.0,0.543,0.343,1.0,0,1,1,0,2025021086,2026-03-19T23:00:00+00:00,True,False,1.0,0.84,1.5,1.5,6.0,1.0,6.0,,1.0,1.0,1.4,1.4,2.0,1.4,0.095,0.8569,2.75,0.915,1.0,1.0,1.0
False,0,0.991,1.0,8476460,7.1,26.5,0.907,19.4,0.0,15.3,0.0,67,0.463,2.2,7,26,1.0,1.239,0.776,1.06,0,0,0,0,2025021083,2026-03-19T23:00:00+00:00,False,False,0.7,0.918,0.807,1.031,5.0,1.0,10.0,,1.056,2.0,1.0,1.0,0.0,1.0,0.212,0.8153,3.51,1.172,1.0,1.0,1.08
False,0,0.999,1.3,8477839,1.8,19.5,0.927,6.5,0.0,4.7,0.0,48,0.062,1.3,1,19,1.0,0.25,0.188,1.0,0,0,0,0,2025021086,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8569,2.75,0.915,,,
False,1,1.011,1.3,8482078,9.6,17.2,0.913,15.9,0.0,13.2,0.0,66,0.318,2.2,9,17,1.0,1.015,0.697,1.0,0,0,0,0,2025021085,2026-03-19T23:00:00+00:00,False,True,0.7,0.738,0.7,0.7,2.0,1.0,8.0,,1.0,3.0,1.4,0.8,2.0,0.8,0.112,0.7247,3.16,1.055,1.0,1.0,1.08
False,0,1.001,1.3,8481540,12.3,70.1,0.913,18.6,0.0,9.7,0.0,66,0.606,3.1,12,70,1.0,1.03,0.424,1.0,0,1,1,1,2025021085,2026-03-19T23:00:00+00:00,False,False,0.99,0.98,0.971,0.943,5.0,3.0,15.0,,1.0,2.0,0.8,1.307,2.0,0.8,0.177,0.8365,2.62,0.873,1.0,1.0,1.08
False,0,1.0,1.3,8483457,2.5,26.6,0.913,17.8,0.0,19.9,0.0,67,0.164,1.6,2,26,1.0,1.03,0.866,1.05,0,0,0,1,2025021085,2026-03-19T23:00:00+00:00,False,False,0.7,1.127,0.971,1.155,5.0,0.0,9.0,,1.046,2.0,0.8,0.939,2.0,0.8,0.043,0.8365,2.62,0.873,1.0,1.0,1.08
False,1,1.01,1.3,8474141,7.2,46.6,0.913,30.3,0.0,14.8,0.0,53,0.226,2.5,7,46,1.0,0.755,0.528,0.92,0,1,1,1,2025021085,2026-03-19T23:00:00+00:00,True,False,1.5,1.195,1.5,1.136,6.0,3.0,15.0,,0.918,3.0,0.8,0.8,2.0,1.325,0.056,0.7247,3.16,1.055,1.0,1.0,1.0
False,0,1.001,1.3,8483515,9.8,41.6,0.913,16.2,0.0,14.0,0.0,67,0.358,2.1,9,41,1.0,0.836,0.478,1.07,1,0,1,1,2025021085,2026-03-19T23:00:00+00:00,False,False,0.7,1.321,0.957,1.256,4.0,1.0,14.0,,1.068,2.0,1.396,0.8,2.0,0.8,0.261,0.8365,2.62,0.873,1.0,1.0,1.08
False,0,1.0,1.3,8484984,4.2,31.1,0.913,14.7,0.0,13.1,0.0,67,0.209,1.5,4,31,1.0,0.776,0.567,1.03,0,0,0,0,2025021085,2026-03-19T23:00:00+00:00,False,False,0.957,1.5,1.031,1.058,4.0,1.0,12.0,,1.032,2.0,0.8,0.8,2.0,0.8,0.087,0.8365,2.62,0.873,1.0,1.0,1.0
False,1,1.01,1.3,8481542,2.1,73.1,0.913,16.2,0.0,9.5,0.0,68,0.132,2.2,2,73,1.0,0.691,0.559,0.95,0,0,0,1,2025021085,2026-03-19T23:00:00+00:00,True,False,1.5,1.5,1.5,1.432,6.0,2.0,18.0,,0.954,3.0,0.8,1.36,2.0,1.4,0.043,0.7247,3.16,1.055,1.0,0.5,1.0
False,0,1.0,1.3,8481618,6.4,10.0,0.913,14.7,0.0,9.7,0.0,27,0.333,1.3,6,9,1.0,0.704,0.37,1.01,0,0,0,0,2025021085,2026-03-19T23:00:00+00:00,False,False,0.7,0.771,0.853,1.08,3.0,1.0,5.0,,1.014,2.0,1.0,1.0,0.0,1.0,0.108,0.8365,2.62,0.873,1.0,1.0,1.08
False,1,1.01,1.3,8477429,1.9,17.3,0.913,15.0,0.0,8.7,0.0,65,0.123,1.4,1,17,1.0,0.569,0.446,1.03,1,0,1,0,2025021085,2026-03-19T23:00:00+00:00,True,False,0.7,1.106,1.405,1.5,4.0,0.0,8.0,,1.034,9.0,1.4,0.8,2.0,1.4,0.023,0.7247,3.16,1.055,1.0,0.5,1.0
False,1,1.01,1.3,8474102,8.1,13.6,0.913,14.2,0.0,5.5,0.0,51,0.196,1.4,8,13,1.0,0.49,0.294,1.0,0,0,0,0,2025021085,2026-03-19T23:00:00+00:00,False,False,1.02,0.85,0.816,0.7,2.0,1.0,6.0,,1.0,3.0,1.4,0.944,3.0,1.36,0.087,0.7247,3.16,1.055,1.0,1.0,1.0
False,1,1.017,1.3,8474037,5.9,12.0,0.913,15.6,0.0,8.7,0.0,59,0.254,1.5,5,11,1.0,0.475,0.22,1.0,0,0,0,0,2025021085,2026-03-19T23:00:00+00:00,True,False,0.787,0.7,1.264,1.5,3.0,1.0,5.0,,1.0,3.0,1.0,1.0,0.0,1.0,0.175,0.7247,3.16,1.055,1.0,1.0,1.0
False,0,1.001,1.3,8480018,10.5,47.1,0.913,21.3,0.0,14.0,0.0,67,0.358,2.2,10,47,1.0,1.194,0.836,0.94,0,1,1,0,2025021085,2026-03-19T23:00:00+00:00,False,False,1.5,0.989,1.005,0.718,6.0,3.0,11.0,,0.939,2.0,0.8,1.124,2.0,0.838,0.217,0.8365,2.62,0.873,1.0,1.0,1.08
False,1,1.01,1.3,8475753,4.9,32.1,0.913,12.5,0.0,8.0,0.0,66,0.182,1.9,4,32,1.0,0.515,0.333,1.0,0,0,0,0,2025021085,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.045,0.7247,3.16,1.055,,,
False,0,1.0,1.3,8476875,2.2,20.8,0.913,10.9,0.0,8.8,0.0,64,0.094,1.5,2,20,1.0,0.516,0.422,1.0,0,0,0,1,2025021085,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8365,2.62,0.873,,,
False,0,1.0,1.3,8480074,4.7,22.6,0.913,10.8,0.0,6.4,0.0,43,0.186,1.5,4,22,1.0,0.465,0.279,1.0,0,0,0,0,2025021085,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8365,2.62,0.873,,,
False,1,1.01,1.3,8484471,5.2,23.9,0.913,10.4,0.0,5.5,0.0,68,0.176,1.5,5,23,1.0,0.382,0.206,1.0,0,0,0,0,2025021085,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.087,0.7247,3.16,1.055,,,
False,0,1.0,1.3,8482737,3.9,16.9,0.913,9.4,0.0,5.7,0.0,65,0.154,1.3,3,16,1.0,0.4,0.246,1.0,0,0,0,1,2025021085,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.067,0.8365,2.62,0.873,,,
False,1,1.01,1.3,8482762,4.2,15.4,0.913,9.1,0.0,5.1,0.0,58,0.155,1.2,4,15,1.0,0.362,0.207,1.0,0,0,0,0,2025021085,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.7247,3.16,1.055,,,
False,0,1.0,1.3,8475848,2.3,25.5,0.913,7.6,0.0,5.3,0.0,66,0.091,1.6,2,25,1.0,0.318,0.227,1.0,0,0,0,0,2025021085,2026-03-19T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.044,0.8365,2.62,0.873,,,
